level_0,index,YEAR,Trial,TRIAL_SHORT,Location,LOC_SHORT,Trt,Reps,Plots,SAMPLING,TRIAL_CODE,Trt1,Rep1,Plot,LABEL
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,CB,3,6,2,206,IND-HUT17-23-CB-206
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,CB,3,1,3,301,IND-HUT17-23-CB-301
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,CB,3,2,3,302,IND-HUT17-23-CB-302
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,CB,3,3,3,303,IND-HUT17-23-CB-303
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,CB,3,4,3,304,IND-HUT17-23-CB-304
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,CB,3,5,3,305,IND-HUT17-23-CB-305
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,CB,3,6,3,306,IND-HUT17-23-CB-306
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,CB,3,1,4,401,IND-HUT17-23-CB-401
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,CB,3,2,4,402,IND-HUT17-23-CB-402
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,CB,3,3,4,403,IND-HUT17-23-CB-403
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,CB,3,4,4,404,IND-HUT17-23-CB-404
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,CB,3,5,4,405,IND-HUT17-23-CB-405
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,CB,3,6,4,406,IND-HUT17-23-CB-406
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HI,3,1,1,101,IND-HUT17-23-HI-101
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HI,3,2,1,102,IND-HUT17-23-HI-102
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HI,3,3,1,103,IND-HUT17-23-HI-103
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HI,3,4,1,104,IND-HUT17-23-HI-104
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HI,3,5,1,105,IND-HUT17-23-HI-105
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HI,3,6,1,106,IND-HUT17-23-HI-106
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HI,3,1,2,201,IND-HUT17-23-HI-201
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HI,3,2,2,202,IND-HUT17-23-HI-202
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HI,3,3,2,203,IND-HUT17-23-HI-203
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HI,3,4,2,204,IND-HUT17-23-HI-204
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HI,3,5,2,205,IND-HUT17-23-HI-205
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HI,3,6,2,206,IND-HUT17-23-HI-206
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HI,3,1,3,301,IND-HUT17-23-HI-301
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HI,3,2,3,302,IND-HUT17-23-HI-302
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HI,3,3,3,303,IND-HUT17-23-HI-303
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HI,3,4,3,304,IND-HUT17-23-HI-304
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HI,3,5,3,305,IND-HUT17-23-HI-305
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HI,3,6,3,306,IND-HUT17-23-HI-306
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HI,3,1,4,401,IND-HUT17-23-HI-401
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HI,3,2,4,402,IND-HUT17-23-HI-402
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HI,3,3,4,403,IND-HUT17-23-HI-403
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HI,3,4,4,404,IND-HUT17-23-HI-404
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HI,3,5,4,405,IND-HUT17-23-HI-405
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HI,3,6,4,406,IND-HUT17-23-HI-406
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HD,3,1,1,101,IND-HUT17-23-HD-101
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HD,3,2,1,102,IND-HUT17-23-HD-102
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HD,3,3,1,103,IND-HUT17-23-HD-103
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HD,3,4,1,104,IND-HUT17-23-HD-104
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HD,3,5,1,105,IND-HUT17-23-HD-105
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HD,3,6,1,106,IND-HUT17-23-HD-106
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HD,3,1,2,201,IND-HUT17-23-HD-201
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HD,3,2,2,202,IND-HUT17-23-HD-202
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HD,3,3,2,203,IND-HUT17-23-HD-203
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HD,3,4,2,204,IND-HUT17-23-HD-204
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HD,3,5,2,205,IND-HUT17-23-HD-205
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HD,3,6,2,206,IND-HUT17-23-HD-206
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HD,3,1,3,301,IND-HUT17-23-HD-301
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HD,3,2,3,302,IND-HUT17-23-HD-302
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HD,3,3,3,303,IND-HUT17-23-HD-303
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HD,3,4,3,304,IND-HUT17-23-HD-304
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HD,3,5,3,305,IND-HUT17-23-HD-305
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HD,3,6,3,306,IND-HUT17-23-HD-306
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HD,3,1,4,401,IND-HUT17-23-HD-401
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HD,3,2,4,402,IND-HUT17-23-HD-402
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HD,3,3,4,403,IND-HUT17-23-HD-403
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HD,3,4,4,404,IND-HUT17-23-HD-404
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HD,3,5,4,405,IND-HUT17-23-HD-405
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,HD,3,6,4,406,IND-HUT17-23-HD-406
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,ST,3,1,1,101,IND-HUT17-23-ST-101
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,ST,3,2,1,102,IND-HUT17-23-ST-102
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,ST,3,3,1,103,IND-HUT17-23-ST-103
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,ST,3,4,1,104,IND-HUT17-23-ST-104
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,ST,3,5,1,105,IND-HUT17-23-ST-105
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,ST,3,6,1,106,IND-HUT17-23-ST-106
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,ST,3,1,2,201,IND-HUT17-23-ST-201
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,ST,3,2,2,202,IND-HUT17-23-ST-202
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,ST,3,3,2,203,IND-HUT17-23-ST-203
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,ST,3,4,2,204,IND-HUT17-23-ST-204
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,ST,3,5,2,205,IND-HUT17-23-ST-205
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,ST,3,6,2,206,IND-HUT17-23-ST-206
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,ST,3,1,3,301,IND-HUT17-23-ST-301
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,ST,3,2,3,302,IND-HUT17-23-ST-302
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,ST,3,3,3,303,IND-HUT17-23-ST-303
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,ST,3,4,3,304,IND-HUT17-23-ST-304
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,ST,3,5,3,305,IND-HUT17-23-ST-305
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,ST,3,6,3,306,IND-HUT17-23-ST-306
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,ST,3,1,4,401,IND-HUT17-23-ST-401
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,ST,3,2,4,402,IND-HUT17-23-ST-402
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,ST,3,3,4,403,IND-HUT17-23-ST-403
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,ST,3,4,4,404,IND-HUT17-23-ST-404
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,ST,3,5,4,405,IND-HUT17-23-ST-405
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,ST,3,6,4,406,IND-HUT17-23-ST-406
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,GR,3,1,1,101,IND-HUT17-23-GR-101
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,GR,3,2,1,102,IND-HUT17-23-GR-102
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,GR,3,3,1,103,IND-HUT17-23-GR-103
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,GR,3,4,1,104,IND-HUT17-23-GR-104
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,GR,3,5,1,105,IND-HUT17-23-GR-105
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,GR,3,6,1,106,IND-HUT17-23-GR-106
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,GR,3,1,2,201,IND-HUT17-23-GR-201
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,GR,3,2,2,202,IND-HUT17-23-GR-202
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,GR,3,3,2,203,IND-HUT17-23-GR-203
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,GR,3,4,2,204,IND-HUT17-23-GR-204
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,GR,3,5,2,205,IND-HUT17-23-GR-205
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,GR,3,6,2,206,IND-HUT17-23-GR-206
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,GR,3,1,3,301,IND-HUT17-23-GR-301
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,GR,3,2,3,302,IND-HUT17-23-GR-302
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,GR,3,3,3,303,IND-HUT17-23-GR-303
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,GR,3,4,3,304,IND-HUT17-23-GR-304
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,GR,3,5,3,305,IND-HUT17-23-GR-305
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,GR,3,6,3,306,IND-HUT17-23-GR-306
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,GR,3,1,4,401,IND-HUT17-23-GR-401
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,GR,3,2,4,402,IND-HUT17-23-GR-402
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,GR,3,3,4,403,IND-HUT17-23-GR-403
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,GR,3,4,4,404,IND-HUT17-23-GR-404
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,GR,3,5,4,405,IND-HUT17-23-GR-405
175,177,23,Indigo,IND,Hutchinson Optimum 17,HUT17,6.0,4.0,24,GR,3,6,4,406,IND-HUT17-23-GR-406
176,178,23,S presence,SP,Hutchinson Optimum 17,HUT17,3.0,3.0,9,CB,5,1,1,101,SP-HUT17-23-CB-101
176,178,23,S presence,SP,Hutchinson Optimum 17,HUT17,3.0,3.0,9,CB,5,2,1,102,SP-HUT17-23-CB-102
176,178,23,S presence,SP,Hutchinson Optimum 17,HUT17,3.0,3.0,9,CB,5,3,1,103,SP-HUT17-23-CB-103
176,178,23,S presence,SP,Hutchinson Optimum 17,HUT17,3.0,3.0,9,CB,5,1,2,201,SP-HUT17-23-CB-201
176,178,23,S presence,SP,Hutchinson Optimum 17,HUT17,3.0,3.0,9,CB,5,2,2,202,SP-HUT17-23-CB-202
176,178,23,S presence,SP,Hutchinson Optimum 17,HUT17,3.0,3.0,9,CB,5,3,2,203,SP-HUT17-23-CB-203
176,178,23,S presence,SP,Hutchinson Optimum 17,HUT17,3.0,3.0,9,CB,5,1,3,301,SP-HUT17-23-CB-301
176,178,23,S presence,SP,Hutchinson Optimum 17,HUT17,3.0,3.0,9,CB,5,2,3,302,SP-HUT17-23-CB-302
176,178,23,S presence,SP,Hutchinson Optimum 17,HUT17,3.0,3.0,9,CB,5,3,3,303,SP-HUT17-23-CB-303
176,178,23,S presence,SP,Hutchinson Optimum 17,HUT17,3.0,3.0,9,HI,5,1,1,101,SP-HUT17-23-HI-101
176,178,23,S presence,SP,Hutchinson Optimum 17,HUT17,3.0,3.0,9,HI,5,2,1,102,SP-HUT17-23-HI-102
176,178,23,S presence,SP,Hutchinson Optimum 17,HUT17,3.0,3.0,9,HI,5,3,1,103,SP-HUT17-23-HI-103
176,178,23,S presence,SP,Hutchinson Optimum 17,HUT17,3.0,3.0,9,HI,5,1,2,201,SP-HUT17-23-HI-201
176,178,23,S presence,SP,Hutchinson Optimum 17,HUT17,3.0,3.0,9,HI,5,2,2,202,SP-HUT17-23-HI-202
176,178,23,S presence,SP,Hutchinson Optimum 17,HUT17,3.0,3.0,9,HI,5,3,2,203,SP-HUT17-23-HI-203
176,178,23,S presence,SP,Hutchinson Optimum 17,HUT17,3.0,3.0,9,HI,5,1,3,301,SP-HUT17-23-HI-301
176,178,23,S presence,SP,Hutchinson Optimum 17,HUT17,3.0,3.0,9,HI,5,2,3,302,SP-HUT17-23-HI-302
176,178,23,S presence,SP,Hutchinson Optimum 17,HUT17,3.0,3.0,9,HI,5,3,3,303,SP-HUT17-23-HI-303
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,F10.5,1,1,1,101,Clx2-LEO-23-F10.5-101
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,F10.5,1,2,1,102,Clx2-LEO-23-F10.5-102
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,F10.5,1,3,1,103,Clx2-LEO-23-F10.5-103
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,F10.5,1,4,1,104,Clx2-LEO-23-F10.5-104
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,F10.5,1,1,2,201,Clx2-LEO-23-F10.5-201
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,F10.5,1,2,2,202,Clx2-LEO-23-F10.5-202
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,F10.5,1,3,2,203,Clx2-LEO-23-F10.5-203
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,F10.5,1,4,2,204,Clx2-LEO-23-F10.5-204
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,F10.5,1,1,3,301,Clx2-LEO-23-F10.5-301
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,F10.5,1,2,3,302,Clx2-LEO-23-F10.5-302
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,F10.5,1,3,3,303,Clx2-LEO-23-F10.5-303
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,F10.5,1,4,3,304,Clx2-LEO-23-F10.5-304
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,F10.5,1,1,4,401,Clx2-LEO-23-F10.5-401
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,F10.5,1,2,4,402,Clx2-LEO-23-F10.5-402
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,F10.5,1,3,4,403,Clx2-LEO-23-F10.5-403
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,F10.5,1,4,4,404,Clx2-LEO-23-F10.5-404
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,F10.5,1,1,5,501,Clx2-LEO-23-F10.5-501
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,F10.5,1,2,5,502,Clx2-LEO-23-F10.5-502
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,F10.5,1,3,5,503,Clx2-LEO-23-F10.5-503
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,F10.5,1,4,5,504,Clx2-LEO-23-F10.5-504
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,CB,1,1,1,101,Clx2-LEO-23-CB-101
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,CB,1,2,1,102,Clx2-LEO-23-CB-102
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,CB,1,3,1,103,Clx2-LEO-23-CB-103
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,CB,1,4,1,104,Clx2-LEO-23-CB-104
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,CB,1,1,2,201,Clx2-LEO-23-CB-201
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,CB,1,2,2,202,Clx2-LEO-23-CB-202
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,CB,1,3,2,203,Clx2-LEO-23-CB-203
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,CB,1,4,2,204,Clx2-LEO-23-CB-204
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,CB,1,1,3,301,Clx2-LEO-23-CB-301
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,CB,1,2,3,302,Clx2-LEO-23-CB-302
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,CB,1,3,3,303,Clx2-LEO-23-CB-303
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,CB,1,4,3,304,Clx2-LEO-23-CB-304
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,CB,1,1,4,401,Clx2-LEO-23-CB-401
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,CB,1,2,4,402,Clx2-LEO-23-CB-402
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,CB,1,3,4,403,Clx2-LEO-23-CB-403
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,CB,1,4,4,404,Clx2-LEO-23-CB-404
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,CB,1,1,5,501,Clx2-LEO-23-CB-501
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,CB,1,2,5,502,Clx2-LEO-23-CB-502
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,CB,1,3,5,503,Clx2-LEO-23-CB-503
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,CB,1,4,5,504,Clx2-LEO-23-CB-504
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,HI,1,1,1,101,Clx2-LEO-23-HI-101
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,HI,1,2,1,102,Clx2-LEO-23-HI-102
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,HI,1,3,1,103,Clx2-LEO-23-HI-103
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,HI,1,4,1,104,Clx2-LEO-23-HI-104
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,HI,1,1,2,201,Clx2-LEO-23-HI-201
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,HI,1,2,2,202,Clx2-LEO-23-HI-202
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,HI,1,3,2,203,Clx2-LEO-23-HI-203
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,HI,1,4,2,204,Clx2-LEO-23-HI-204
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,HI,1,1,3,301,Clx2-LEO-23-HI-301
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,HI,1,2,3,302,Clx2-LEO-23-HI-302
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,HI,1,3,3,303,Clx2-LEO-23-HI-303
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,HI,1,4,3,304,Clx2-LEO-23-HI-304
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,HI,1,1,4,401,Clx2-LEO-23-HI-401
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,HI,1,2,4,402,Clx2-LEO-23-HI-402
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,HI,1,3,4,403,Clx2-LEO-23-HI-403
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,HI,1,4,4,404,Clx2-LEO-23-HI-404
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,HI,1,1,5,501,Clx2-LEO-23-HI-501
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,HI,1,2,5,502,Clx2-LEO-23-HI-502
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,HI,1,3,5,503,Clx2-LEO-23-HI-503
177,179,23,Cl x 2 varieties,Clx2,Leoti,LEO,4.0,5.0,20,HI,1,4,5,504,Clx2-LEO-23-HI-504
178,180,23,Grain Craft IWM,GCIWM,Leoti,LEO,20.0,4.0,80,Book,26,1,1,101,GCIWM-LEO-23-Book-101
178,180,23,Grain Craft IWM,GCIWM,Leoti,LEO,20.0,4.0,80,Book,26,2,1,102,GCIWM-LEO-23-Book-102
178,180,23,Grain Craft IWM,GCIWM,Leoti,LEO,20.0,4.0,80,Book,26,3,1,103,GCIWM-LEO-23-Book-103
178,180,23,Grain Craft IWM,GCIWM,Leoti,LEO,20.0,4.0,80,Book,26,4,1,104,GCIWM-LEO-23-Book-104
178,180,23,Grain Craft IWM,GCIWM,Leoti,LEO,20.0,4.0,80,Book,26,5,1,105,GCIWM-LEO-23-Book-105
178,180,23,Grain Craft IWM,GCIWM,Leoti,LEO,20.0,4.0,80,Book,26,6,1,106,GCIWM-LEO-23-Book-106
178,180,23,Grain Craft IWM,GCIWM,Leoti,LEO,20.0,4.0,80,Book,26,7,1,107,GCIWM-LEO-23-Book-107
178,180,23,Grain Craft IWM,GCIWM,Leoti,LEO,20.0,4.0,80,Book,26,8,1,108,GCIWM-LEO-23-Book-108
178,180,23,Grain Craft IWM,GCIWM,Leoti,LEO,20.0,4.0,80,Book,26,9,1,109,GCIWM-LEO-23-Book-109
178,180,23,Grain Craft IWM,GCIWM,Leoti,LEO,20.0,4.0,80,Book,26,10,1,110,GCIWM-LEO-23-Book-110
178,180,23,Grain Craft IWM,GCIWM,Leoti,LEO,20.0,4.0,80,Book,26,11,1,111,GCIWM-LEO-23-Book-111
178,180,23,Grain Craft IWM,GCIWM,Leoti,LEO,20.0,4.0,80,Book,26,12,1,112,GCIWM-LEO-23-Book-112
178,180,23,Grain Craft IWM,GCIWM,Leoti,LEO,20.0,4.0,80,Book,26,13,1,113,GCIWM-LEO-23-Book-113
178,180,23,Grain Craft IWM,GCIWM,Leoti,LEO,20.0,4.0,80,Book,26,14,1,114,GCIWM-LEO-23-Book-114
178,180,23,Grain Craft IWM,GCIWM,Leoti,LEO,20.0,4.0,80,Book,26,15,1,115,GCIWM-LEO-23-Book-115
178,180,23,Grain Craft IWM,GCIWM,Leoti,LEO,20.0,4.0,80,Book,26,16,1,116,GCIWM-LEO-23-Book-116
